msoa11cd,age_total,age0to4pc,age5to14pc,age16to24pc,age25to44pc,age45to64pc,age75pluspc,nssec_total,1_higher_managerial,2_lower_managerial,3_intermediate_occupations,4_employers_small_org,5_lower_supervisory,6_semi_routine,7_routine,8_unemployed,avg_dwn_speed,avb_superfast,no_decent_bband,bband_speed_under2mbs,bband_speed_under10mbs,bband_speed_over30mbs
E02000120,9214,0.066637725,0.055784675,0.100933362,0.488821359,0.181028869,0.033970046,6927,0.174823156,0.310379674,0.097589144,0.101053847,0.055002165,0.097300419,0.089216111,0.074635484,71.7,0.996,0.003,0.003,0.066,0.749
E02000121,8933,0.062129184,0.082726967,0.133661704,0.368633158,0.218627561,0.044106123,6024,0.06938911,0.149734396,0.116201859,0.110391766,0.073041169,0.205179283,0.153884462,0.122177955,67.3,0.979,0.02,0.014,0.183,0.687
E02000122,8079,0.063250402,0.095308825,0.101126377,0.352271321,0.228864959,0.06337418,5441,0.158794339,0.305826135,0.102003308,0.136188201,0.051277339,0.095570667,0.071310421,0.07902959,66.1,0.999,0,0.002,0.059,0.76
E02000123,14719,0.091242612,0.104490794,0.118961886,0.374210204,0.200760921,0.027855153,9585,0.061345853,0.186437141,0.102973396,0.133437663,0.071152843,0.146061555,0.154616588,0.143974961,53,0.984,0.004,0.003,0.051,0.63
E02000124,10222,0.071903737,0.073468988,0.092349834,0.450303267,0.205145764,0.035707298,7392,0.174242424,0.325351732,0.102408009,0.118912338,0.048430736,0.0879329,0.07521645,0.067505411,71.1,0.998,0.002,0.001,0.057,0.743
E02000125,10815,0.0740638,0.077022654,0.10087841,0.405640314,0.211003236,0.047526583,7577,0.12762307,0.295499538,0.105054771,0.131318464,0.056222779,0.108750165,0.103603009,0.071928204,50.6,1,0,0.005,0.112,0.68
E02000126,7775,0.079614148,0.116527331,0.116527331,0.356784566,0.203601286,0.036527331,4977,0.07655214,0.201125176,0.112316657,0.089612216,0.062688366,0.163954189,0.123970263,0.169780993,58.9,0.905,0,0.002,0.058,0.625
E02000127,8483,0.075091359,0.109277378,0.112106566,0.294942827,0.224448898,0.074266179,5481,0.086115672,0.213464696,0.157635468,0.114212735,0.07334428,0.164021164,0.112023353,0.079182631,77.5,0.999,0,0.002,0.072,0.75
E02000128,7294,0.067452701,0.096791884,0.09596929,0.286811078,0.260213874,0.075267343,4950,0.149292929,0.267474747,0.187878788,0.120606061,0.05979798,0.111313131,0.065656566,0.037979798,78.9,0.992,0.001,0.007,0.161,0.755
E02000130,7914,0.072656053,0.087945413,0.094263331,0.340156684,0.25764468,0.049658832,5500,0.152181818,0.301090909,0.148909091,0.109090909,0.056727273,0.104,0.064545455,0.063454545,72.6,0.996,0.004,0.003,0.06,0.7
E02000131,8954,0.084319857,0.074603529,0.091579182,0.466272057,0.195220013,0.026133572,6567,0.148012791,0.303487133,0.135221562,0.100350236,0.056646871,0.10674585,0.077965586,0.071569971,67.8,0.951,0,0,0.024,0.66
E02000132,8567,0.064550018,0.051593323,0.07797362,0.417182211,0.216061632,0.084743784,6369,0.198461297,0.331920239,0.171612498,0.086041765,0.046632124,0.07552206,0.045062019,0.044747998,71.5,0.988,0,0.002,0.033,0.706
E02000133,9606,0.056318967,0.086820737,0.07922132,0.249011035,0.27337081,0.125650635,6240,0.275,0.329807692,0.155128205,0.109935897,0.026923077,0.056410256,0.024679487,0.022115385,68.6,0.93,0.003,0.005,0.088,0.63
E02000134,10773,0.080943098,0.073609951,0.085027383,0.386893159,0.21479625,0.073424301,7608,0.183491062,0.311119874,0.159437434,0.097660358,0.04915878,0.092534175,0.053759201,0.052839117,75.2,0.97,0,0.003,0.043,0.729
E02000135,9734,0.083829875,0.105506472,0.12985412,0.35216766,0.207006369,0.038422026,6355,0.072698662,0.211329662,0.136900079,0.099291896,0.072698662,0.166325728,0.112352478,0.128402832,68.6,0.997,0,0.002,0.047,0.695
E02000136,5728,0.056389665,0.105272346,0.114001397,0.212639665,0.250523743,0.124301676,3529,0.139982998,0.247378861,0.178804194,0.128648342,0.05497308,0.125814678,0.074808728,0.049589119,74.6,0.966,0.009,0.01,0.189,0.672
E02000137,7826,0.06210069,0.071045234,0.077178635,0.306797853,0.262458472,0.105545617,5443,0.199522322,0.324820871,0.177659379,0.107661216,0.044460775,0.077163329,0.040235164,0.028476943,74.8,0.971,0,0.002,0.055,0.722
E02000138,7936,0.052923387,0.058971774,0.063634073,0.324974798,0.252142137,0.125756048,5618,0.223211107,0.34496262,0.169633321,0.107333571,0.033641865,0.064435742,0.032929868,0.023851905,76,0.984,0,0.003,0.029,0.714
E02000139,7284,0.081136738,0.082372323,0.08937397,0.355161999,0.258923668,0.047501373,5213,0.181469403,0.311145214,0.170343372,0.103011702,0.050834452,0.092077499,0.055054671,0.036063687,79.6,0.991,0.001,0.003,0.081,0.755
E02000140,8041,0.08096008,0.129337147,0.126352444,0.269120756,0.215396095,0.065290387,4983,0.064820389,0.169777243,0.161950632,0.099739113,0.078266105,0.18683524,0.139875577,0.098735701,76.1,0.989,0.01,0.006,0.177,0.746
E02000141,6940,0.080259366,0.091642651,0.100144092,0.353025937,0.239769452,0.048414986,4809,0.123102516,0.300062383,0.162195883,0.110417966,0.057808276,0.11124974,0.07194843,0.063214806,81.2,0.999,0,0.003,0.123,0.766
E02000142,8285,0.065540133,0.10090525,0.089680145,0.288714544,0.257573929,0.084369342,5478,0.196422052,0.310697335,0.166666667,0.11792625,0.046549836,0.081781672,0.043629062,0.036327127,84.5,0.998,0.001,0.003,0.093,0.776
E02000144,8681,0.072226702,0.088123488,0.085128441,0.348116576,0.23476558,0.069116461,6046,0.208071452,0.322858088,0.16076745,0.10238174,0.040026464,0.086007278,0.042507443,0.037380086,74.9,0.953,0.001,0.002,0.066,0.718
E02000145,8086,0.098441751,0.114642592,0.116126639,0.285926292,0.214444719,0.054909721,5133,0.064874342,0.187219949,0.15098383,0.10130528,0.089031755,0.187414767,0.118254432,0.100915644,63.9,0.944,0.02,0.01,0.222,0.688
E02000146,8324,0.077847189,0.094065353,0.088659298,0.317275348,0.232460356,0.085295531,5535,0.163143631,0.303703704,0.173803071,0.114724481,0.050406504,0.104968383,0.05564589,0.033604336,78.8,0.995,0.005,0.004,0.138,0.802
E02000147,7969,0.042790814,0.106035889,0.095996988,0.201405446,0.309449115,0.100514494,5176,0.216962906,0.332109737,0.170208655,0.121329212,0.032843895,0.071483771,0.028786708,0.026275116,83.1,0.999,0,0.004,0.12,0.74
E02000148,6585,0.06317388,0.098861048,0.090964313,0.232194381,0.276689446,0.102353834,4284,0.204014939,0.299719888,0.193043884,0.108543417,0.036881419,0.08356676,0.045284781,0.028944911,74.9,0.996,0.002,0.004,0.117,0.734
E02000149,7708,0.071354437,0.104177478,0.104307213,0.264919564,0.262843799,0.074857291,5111,0.095871649,0.224417922,0.177069067,0.113872041,0.077871258,0.15828605,0.095871649,0.056740364,72.1,0.993,0.004,0.003,0.109,0.674
E02000150,8351,0.051131601,0.12309903,0.111483655,0.22356604,0.295413723,0.082744581,5369,0.146768486,0.288508102,0.191283293,0.12125163,0.049171168,0.102253679,0.056621345,0.044142298,77.2,0.957,0,0.002,0.1,0.783
E02000151,7574,0.068259836,0.089780829,0.0879324,0.233034064,0.27607605,0.097438606,5065,0.2011846,0.304442251,0.198617966,0.10207305,0.04284304,0.086673248,0.039091807,0.025074038,83.5,0.998,0,0.002,0.117,0.707
E02000152,6572,0.066646379,0.120206939,0.12051126,0.253499696,0.249391357,0.080188679,4196,0.089132507,0.22092469,0.175166826,0.123689228,0.064108675,0.149428027,0.103670162,0.073879886,81.8,1,0,0.008,0.13,0.765
E02000153,7755,0.05106383,0.118762089,0.105480335,0.218310767,0.296840748,0.078787879,5061,0.154317329,0.28413357,0.209839953,0.121715076,0.051570836,0.106698281,0.050780478,0.020944477,84.7,0.998,0,0.003,0.034,0.703
E02000154,7959,0.058424425,0.088076392,0.106797336,0.250659631,0.282070612,0.088327679,5436,0.176416483,0.273730684,0.176600442,0.102832965,0.05481972,0.116077999,0.060154525,0.039367182,75.2,0.943,0.006,0.003,0.073,0.682
E02000155,6905,0.045619117,0.081824765,0.096451846,0.22346126,0.278638668,0.120926865,4677,0.100277956,0.246311738,0.204190721,0.103057516,0.07804148,0.141971349,0.085952534,0.040196707,75,0.999,0.001,0.005,0.081,0.727
E02000156,12094,0.05184389,0.100876468,0.106664462,0.200595337,0.292707128,0.113610055,7770,0.16048906,0.302702703,0.206821107,0.113384813,0.048648649,0.1003861,0.043758044,0.023809524,78.6,0.993,0,0.002,0.029,0.691
E02000157,7964,0.042064289,0.104721246,0.093671522,0.208312406,0.280010045,0.126443998,5073,0.17386162,0.312438399,0.223733491,0.094618569,0.047900651,0.088310664,0.038438794,0.020697812,76.8,0.989,0.007,0.008,0.173,0.676
E02000158,7364,0.070885388,0.106871266,0.108093427,0.219310158,0.250407387,0.106871266,4630,0.131533477,0.244060475,0.184449244,0.1,0.060475162,0.134341253,0.085961123,0.059179266,70.7,0.996,0,0.008,0.179,0.63
E02000159,6812,0.045361127,0.098502642,0.096594245,0.202290076,0.305049912,0.108485026,4478,0.170388566,0.290531487,0.182447521,0.155649844,0.045779366,0.09088879,0.038410004,0.025904422,71.3,0.988,0.002,0.014,0.159,0.714
E02000160,7856,0.047988798,0.109088595,0.10959776,0.212576375,0.304607943,0.087321792,5150,0.149514563,0.293592233,0.20776699,0.130679612,0.052815534,0.090097087,0.050291262,0.025242718,83.9,0.981,0.002,0.006,0.077,0.769
E02000161,8410,0.057312723,0.101426873,0.091319857,0.256361474,0.273246136,0.090249703,5582,0.165173773,0.29218918,0.20655679,0.098530992,0.053027589,0.105696883,0.049086349,0.029738445,73,0.999,0,0.006,0.133,0.722
E02000162,6693,0.049604064,0.101001046,0.089048259,0.227102943,0.263558942,0.119976094,4322,0.132808885,0.259370662,0.179777881,0.117538177,0.062933827,0.12563628,0.076584914,0.045349375,63.1,0.872,0.048,0.012,0.113,0.581
E02000163,7650,0.057908497,0.090196078,0.089542484,0.228366013,0.295947712,0.095686275,5196,0.171670516,0.299461124,0.176096998,0.122979215,0.04830639,0.10334873,0.050230947,0.027906082,67.8,0.974,0.02,0.023,0.157,0.686
E02000165,7045,0.062455642,0.103193754,0.109865153,0.261178141,0.297799858,0.046132009,5002,0.096361455,0.253698521,0.211115554,0.139944022,0.079568173,0.12195122,0.072171132,0.025189924,78.7,0.96,0.004,0.005,0.054,0.7
E02000166,7924,0.056915699,0.084931853,0.092503786,0.310070671,0.268677436,0.065749621,5492,0.213765477,0.348689002,0.094136926,0.101056082,0.03186453,0.085761107,0.049344501,0.075382374,78.8,0.996,0.003,0.004,0.115,0.829
E02000167,7944,0.066465257,0.084214502,0.057401813,0.358761329,0.237789527,0.082578046,5504,0.335210756,0.39153343,0.068859012,0.103924419,0.012718023,0.035247093,0.018895349,0.033611919,78.5,0.983,0.003,0.003,0.087,0.736
E02000168,8172,0.059960842,0.077949094,0.097528145,0.393171806,0.221732746,0.051884484,5791,0.224486272,0.364531169,0.097392506,0.0889311,0.034190986,0.078742877,0.043343119,0.068381972,76.2,0.967,0,0.001,0.085,0.702
E02000169,7637,0.074374754,0.086159487,0.126489459,0.318449653,0.210553882,0.079481472,4731,0.308602832,0.355738744,0.082435003,0.114352145,0.019446206,0.050306489,0.027055591,0.042062989,84.8,0.999,0.001,0.001,0.024,0.818
E02000170,8338,0.065603262,0.062245143,0.096186136,0.455145119,0.20076757,0.041496762,6190,0.26365105,0.355088853,0.096607431,0.095476575,0.026655897,0.058319871,0.048142165,0.056058158,79.5,0.985,0.002,0.004,0.028,0.79
E02000171,7818,0.071117933,0.074059862,0.088769506,0.39370683,0.220644666,0.05346636,5464,0.266837482,0.355966325,0.080161054,0.094802343,0.030197657,0.06625183,0.043557833,0.062225476,83.3,0.998,0.001,0.004,0.091,0.833
E02000172,10147,0.064156894,0.096383167,0.155711048,0.339607766,0.202030157,0.050655366,6403,0.125253787,0.24925816,0.108230517,0.089333125,0.05841012,0.13337498,0.094018429,0.142120881,76.6,0.881,0.088,0.001,0.029,0.683
E02000173,7675,0.068664495,0.074788274,0.077785016,0.441302932,0.193224756,0.05732899,5415,0.325392428,0.375253924,0.079593721,0.082363804,0.020498615,0.042105263,0.025484765,0.049307479,80.2,0.962,0.024,0.004,0.077,0.779
E02000174,8714,0.056575625,0.074707367,0.127725499,0.410833142,0.198760615,0.042230893,6110,0.202782324,0.312438625,0.111456628,0.087561375,0.036497545,0.089689034,0.068412439,0.091162029,75.6,0.99,0,0.001,0.026,0.731
E02000175,8848,0.054927667,0.052667269,0.096632007,0.53141953,0.163087703,0.030289331,6819,0.282446106,0.344625312,0.098401525,0.079043848,0.034462531,0.061152662,0.038422056,0.06144596,76.4,0.974,0.014,0.003,0.046,0.771
E02000176,6373,0.075788483,0.046445944,0.055076102,0.484073435,0.199748941,0.054291542,4807,0.346577907,0.358227585,0.083836072,0.090076971,0.022051175,0.044726441,0.021843145,0.032660703,88.4,1,0,0.001,0.055,0.851
E02000177,8948,0.064707197,0.093652213,0.130196692,0.383661153,0.17836388,0.059119356,5901,0.170987968,0.273343501,0.104728012,0.085748178,0.047110659,0.11726826,0.079647517,0.121165904,79.1,0.99,0.001,0.003,0.039,0.761
E02000178,8857,0.055436378,0.061420345,0.123179406,0.469910805,0.178164164,0.041097437,6517,0.215436551,0.293233083,0.096670247,0.075341415,0.051250575,0.099585699,0.070891515,0.097590916,71.4,0.986,0.013,0.002,0.069,0.772
E02000179,6329,0.086743561,0.088955601,0.088955601,0.389161005,0.19386949,0.054826987,4230,0.248463357,0.314893617,0.092198582,0.09787234,0.028132388,0.069976359,0.048463357,0.1,86.7,0.997,0.001,0.004,0.047,0.803
E02000180,8202,0.060716898,0.077054377,0.198610095,0.377712753,0.177517679,0.033650329,5161,0.189304398,0.311567526,0.09688045,0.098236776,0.044758768,0.089517535,0.065878706,0.103855842,73.4,0.98,0.002,0.004,0.042,0.75
E02000181,7708,0.066554229,0.053191489,0.074727556,0.514011417,0.182797094,0.042423456,5835,0.329048843,0.355098543,0.088260497,0.070951157,0.022107969,0.053641817,0.030676949,0.050214225,80.9,1,0,0.002,0.046,0.806
E02000182,6697,0.07062864,0.079139913,0.095415858,0.382559355,0.197700463,0.078691952,4381,0.254736362,0.314996576,0.091988131,0.090162063,0.037890892,0.06231454,0.040173476,0.107737959,73.5,0.991,0.002,0.004,0.059,0.787
E02000183,7913,0.052445343,0.077846582,0.084165298,0.3813977,0.238468343,0.049665108,5723,0.259654028,0.345448192,0.075834353,0.112004194,0.0297047,0.061680937,0.051546392,0.064127206,81.8,0.987,0.003,0.002,0.083,0.744
E02000184,8882,0.058207611,0.086016663,0.199617203,0.377167305,0.174510245,0.035577573,5557,0.138743927,0.265071082,0.101493612,0.095015296,0.055425589,0.121288465,0.079719273,0.143242757,72.4,0.963,0,0.007,0.108,0.699
E02000185,8290,0.06827503,0.089987937,0.100965018,0.382147165,0.202291918,0.060313631,5511,0.152059517,0.265650517,0.105244057,0.088368717,0.046271094,0.12357104,0.091816367,0.12701869,66.2,0.97,0,0.002,0.035,0.686
E02000186,6687,0.041573202,0.05802303,0.163601017,0.421564229,0.193958427,0.045909975,4609,0.233673248,0.311347364,0.086786722,0.098068995,0.041657626,0.083315253,0.060533738,0.084617054,61.7,0.909,0.001,0.006,0.091,0.57
E02000187,8155,0.072225628,0.106315144,0.196811772,0.302636419,0.179767014,0.051992643,4581,0.085570836,0.187950229,0.117878193,0.074656189,0.072036673,0.16284654,0.115258677,0.183802663,144.2,0.943,0.007,0.002,0.025,0.777
E02000188,8322,0.058159096,0.089041096,0.282504206,0.281542898,0.167027157,0.049387167,4305,0.106155633,0.221835075,0.115679443,0.079442509,0.07456446,0.133797909,0.09825784,0.170267131,72.5,0.971,0.001,0.001,0.058,0.646
E02000189,5944,0.058378197,0.099427995,0.243775236,0.34269852,0.146366083,0.034656797,3043,0.144594151,0.242195202,0.101873151,0.083141637,0.060795268,0.112717713,0.071968452,0.182714427,69.1,0.868,0.001,0.002,0.038,0.589
E02000190,7530,0.039707835,0.050996016,0.318061089,0.311952191,0.164807437,0.045285525,3761,0.205530444,0.255251263,0.103164052,0.084551981,0.053443233,0.104493486,0.071523531,0.12204201,68.3,0.97,0,0.002,0.036,0.64
E02000191,7497,0.024276377,0.028544751,0.413365346,0.318394024,0.130852341,0.030812325,3576,0.285794183,0.313478747,0.088646532,0.079697987,0.040268456,0.074384787,0.046420582,0.071308725,62.1,0.913,0.001,0.004,0.051,0.481
E02000192,7157,0.058404359,0.076847841,0.138885008,0.392482884,0.211820595,0.042196451,4854,0.204573548,0.27276473,0.092913061,0.092707046,0.059744541,0.107540173,0.059744541,0.110012361,65.8,0.915,0.002,0.003,0.058,0.513
E02000193,7630,0.024901704,0.038925295,0.224246396,0.398820446,0.201310616,0.043381389,5195,0.246005775,0.324157844,0.089509143,0.082579403,0.050048123,0.091241578,0.046198268,0.070259865,58.2,0.875,0.003,0.005,0.065,0.454
E02000194,8696,0.083486661,0.08774149,0.090961362,0.392019319,0.216421343,0.052207912,5996,0.151934623,0.309706471,0.138759173,0.105070047,0.049366244,0.102735157,0.066711141,0.075717145,62.7,0.894,0.003,0.002,0.049,0.632
E02000195,9152,0.067854021,0.096372378,0.113964161,0.271197552,0.279064685,0.064685315,6103,0.137145666,0.258069802,0.152547927,0.151892512,0.053088645,0.104211044,0.067671637,0.075372767,64,0.958,0.021,0.003,0.152,0.665
E02000196,7403,0.064163177,0.099013913,0.142239633,0.282317979,0.247872484,0.05808456,4789,0.103153059,0.232825224,0.157444143,0.132595531,0.049906035,0.124660681,0.083942368,0.115472959,68.8,0.97,0.001,0.004,0.049,0.595
E02000197,9094,0.081262371,0.108533099,0.116010556,0.311304157,0.218715637,0.059929624,5701,0.104016839,0.228380986,0.159094896,0.141904929,0.058059989,0.130328013,0.082090861,0.096123487,65.7,0.959,0.001,0.003,0.028,0.619
E02000198,8070,0.09330855,0.116976456,0.115737299,0.311771995,0.232961586,0.03605948,5024,0.078821656,0.215764331,0.163415605,0.107085987,0.063296178,0.147093949,0.107085987,0.117436306,64.8,0.985,0.002,0.006,0.085,0.689
E02000199,8430,0.084341637,0.123368921,0.126927639,0.284578885,0.251126928,0.03594306,5236,0.084797555,0.260504202,0.167685256,0.105996944,0.059969442,0.13961039,0.08670741,0.094728801,72,0.991,0.005,0.002,0.053,0.668
E02000200,8294,0.082830962,0.091753075,0.105377381,0.342898481,0.247166626,0.048107065,5578,0.10864109,0.270706346,0.169594837,0.102545715,0.054499821,0.124955181,0.075654356,0.093402653,65.9,0.924,0.015,0.003,0.092,0.621
E02000201,8281,0.096365173,0.105542809,0.124260355,0.337157348,0.214466852,0.04057481,5340,0.075093633,0.231086142,0.166479401,0.099250936,0.073782772,0.15411985,0.094194757,0.105992509,62.2,0.997,0.002,0.006,0.173,0.708
E02000202,8548,0.075924193,0.103065044,0.132077679,0.286850725,0.247309312,0.053228825,5342,0.091913141,0.210033695,0.17633845,0.107450393,0.06158742,0.156121303,0.086110071,0.110445526,68.4,0.994,0,0.004,0.051,0.554
E02000203,7539,0.083432816,0.105584295,0.124154397,0.315161162,0.23743202,0.044170314,4836,0.083746898,0.226426799,0.153225806,0.098221671,0.069685691,0.1627378,0.094086022,0.111869313,59.9,0.949,0.008,0.003,0.093,0.509
E02000204,9407,0.081853939,0.114701818,0.137769746,0.285744658,0.22812799,0.046454768,5788,0.084139599,0.20577056,0.168106427,0.111437457,0.055632343,0.170352453,0.093469247,0.111091914,68.3,0.969,0.002,0.004,0.05,0.56
E02000206,9539,0.099800818,0.111856589,0.119194884,0.329908795,0.207464095,0.048642415,5916,0.081304936,0.229208925,0.157707911,0.095165652,0.063556457,0.157538878,0.098715348,0.116801893,61.8,0.971,0.022,0.011,0.278,0.555
E02000207,8999,0.081897989,0.127791977,0.13334815,0.307367485,0.226469608,0.033559284,5688,0.087201125,0.232419128,0.176511955,0.10021097,0.066631505,0.150140647,0.083684951,0.103199719,65.6,0.999,0.001,0.003,0.07,0.699
E02000208,9790,0.105924413,0.113278856,0.129724208,0.35566905,0.183554648,0.033707865,5939,0.070550598,0.209631251,0.147499579,0.087556828,0.062131672,0.181512039,0.099343324,0.14177471,54.7,0.911,0.001,0.001,0.069,0.444
E02000209,8414,0.094723081,0.130021393,0.126455907,0.318873306,0.208462087,0.034109817,5011,0.064458192,0.199760527,0.161644382,0.095789264,0.075833167,0.185791259,0.099780483,0.116942726,63.2,0.983,0.003,0.009,0.144,0.539
